ID_CLIENT;ID_CMDE;CODE_MAG;DT_CMDE;QTE_ART;MTT_REMISE;QT_UNIV1;CA_UNIV1;QT_UNIV2;CA_UNIV2;QT_UNIV3;CA_UNIV3;CA_UNIV5;QT_UNIV5;QT_UNIV4;CA_UNIV4;CA_TOTAL;TICKET;COLLECTION;CANAL_ACHAT;FLAG_SOLDE;QTART_SOLDE;CA_SOLDE;QTART_PROMO;CA_PROMO
0291018495;20007319;29;30/11/2013;1;28.5;;;;;;;66.5;1;;;66.5;1;AH;STORE;0;;;;
0291018564;10064435;29;04/07/2012;2;0;;;2;52.8;;;;;;;52.8;1;PE;STORE;1;;;;
0291018564;10080036;29;03/07/2013;4;0;1;47.2;3;64.8;;;;;;;112;1;PE;STORE;1;;;;
0291018564;10069721;29;06/11/2012;1;13.5;;;;;;;;;1;31.5;31.5;1;AH;STORE;0;;;;
0291018674;10068484;29;29/09/2012;1;19.5;1;45.5;;;;;;;;;45.5;1;AH;STORE;0;;;;
0291018674;10075668;29;15/02/2013;2;5.96;;;1;7.92;;;;;1;15.92;23.84;1;AH;STORE;1;;;;
0291018683;10007984;887;20/03/2012;1;0;;;1;39;;;;;;;39;1;PE;STORE;0;;;;
0291018683;10063106;29;15/06/2012;3;78;2;82;;;;;;;;;121;1;PE;STORE;0;;;;
0291018683;10061572;29;02/05/2012;1;0;;;1;35;;;;;;;35;1;PE;STORE;0;;;;
0291018697;10084023;29;11/10/2013;1;0;1;69;;;;;;;;;69;1;AH;STORE;0;;;;
0291018697;10065991;29;23/07/2012;1;7.98;;;;;;;;;;;31.92;1;PE;STORE;1;;;;
0291018697;10062804;29;07/06/2012;0;0;;;0;0;;;;;;;0;0;PE;STORE;0;;;;
0291018697;20004831;29;06/06/2012;2;27.3;;;2;50.7;;;;;;;50.7;1;PE;STORE;0;;;;
0291018700;10064857;29;09/07/2012;1;0;;;;;;;;;1;24.9;24.9;1;PE;STORE;1;;;;
0291018700;10065670;15;19/10/2013;3;0;2;100.8;1;31.5;;;;;;;132.3;1;AH;STORE;0;;;;
0291018700;10059441;29;29/02/2012;3;20.1;2;113.9;;;;;;;;;138.9;1;AH;STORE;1;;;;
0291018700;10061773;29;07/05/2012;1;12;;;1;27;;;;;;;27;1;PE;STORE;0;;;;
0291018743;10059398;29;28/02/2012;1;0;;;;;;;;;;;39;1;AH;STORE;1;;;;
0291018743;10040236;15;21/01/2012;2;12.15;;;;;;;45.9;1;1;22.95;68.85;1;AH;STORE;1;;;;
0291018786;10059477;29;01/03/2012;2;12;;;;;;;;;;;102;1;PE;STORE;0;;;;
0291018786;10076627;29;21/03/2013;2;12;;;1;22.23;;;;;;;96.3;1;PE;STORE;0;;;;
0291018786;10075650;29;15/02/2013;1;13.98;;;;;;;;;;;55.92;1;AH;STORE;1;;;;
0291018786;10077852;29;06/05/2013;1;12;;;;;;;;;;;67;1;PE;STORE;0;;;;
0291018786;10075649;29;15/02/2013;1;9.98;;;;;;;;;;;39.92;1;AH;STORE;1;;;;
0291018786;10068273;29;26/09/2012;1;8;1;57;;;;;;;;;57;1;AH;STORE;0;;;;
0291018786;10067946;29;14/09/2012;2;43.15;;;;;;;;;;;204.85;1;AH;STORE;0;;;;
0291018786;10062037;29;16/05/2012;1;8;;;1;31;;;;;;;31;1;PE;STORE;0;;;;
0291018786;10070287;29;23/11/2012;2;12;1;52.66;;;;;;;;;99.5;1;AH;STORE;0;;;;
0291018786;10065716;29;19/07/2012;2;11.96;;;1;23.92;;;;;;;47.84;1;PE;STORE;1;;;;
0291018786;10061024;29;14/04/2012;2;34.2;1;38.5;;;;;;;;;79.8;1;PE;STORE;0;;;;
0291018786;10044736;930;28/01/2012;1;5.5;1;22;;;;;;;;;22;1;AH;STORE;1;;;;
0291018786;10055742;29;12/01/2012;1;0;;;;;;;;;;;120;1;AH;STORE;1;;;;
0291018948;10021898;60;04/03/2012;1;9.75;1;55.25;;;;;;;;;55.25;1;PE;STORE;0;;;;
0291018948;20196682;150;19/03/2013;3;0;;;1;19;1;59;;;1;25;103;1;PE;STORE;0;;;;
0291018948;20004594;29;31/03/2012;0;0;;;0;0;;;;;;;0;0;PE;STORE;0;;;;
0291018948;10080945;20;01/04/2013;3;0;;;1;25;;;;;;;197.3;1;PE;STORE;0;;;;
0291018948;10042084;44;02/09/2012;1;9.75;1;55.25;;;;;;;;;55.25;1;AH;STORE;0;;;;
0291018948;10021897;60;04/03/2012;1;12;;;1;27;;;;;;;27;1;PE;STORE;0;;;;
0291019160;10058766;29;13/02/2012;2;7.6;2;30.4;;;;;;;;;30.4;1;AH;STORE;1;;;;
0291019162;10058773;29;13/02/2012;1;0;;;;;;;;;;;19;1;AH;STORE;1;;;;
0291019177;10058872;29;15/02/2012;1;0;;;1;45;;;;;;;45;1;AH;STORE;1;;;;
0291019177;10061065;29;14/04/2012;1;23.7;;;;;;;;;;;55.3;1;PE;STORE;0;;;;
0291019431;10080294;3;30/05/2013;1;11;1;44;;;;;;;;;44;1;PE;STORE;0;;;;
0291019431;10066909;29;13/08/2012;1;0;1;24.9;;;;;;;;;24.9;1;AH;STORE;0;;;;
0291019431;10066908;29;13/08/2012;3;0;;;1;19.9;;;;;;;89.7;1;AH;STORE;0;;;;
0291019431;10060746;29;06/04/2012;1;0;;;;;;;;;;;59;1;PE;STORE;0;;;;
0291019471;10061000;29;13/04/2012;1;0;;;;;;;89;1;;;89;1;PE;STORE;0;;;;
0291019507;10061222;29;20/04/2012;1;0;1;49;;;;;;;;;49;1;PE;STORE;0;;;;
0291019551;10061568;29;02/05/2012;1;0;1;59;;;;;;;;;59;1;PE;STORE;0;;;;
0291019574;10078266;29;18/05/2013;2;0;;;;;;;;;1;0;139;1;PE;STORE;0;;;;
0291019574;10061674;29;05/05/2012;2;29.6;;;1;31.2;;;;;;;118.4;1;PE;STORE;0;;;;
0291019612;10080381;29;06/07/2013;1;0;;;1;36;;;;;;;36;1;PE;STORE;1;;;;
0291019612;10079102;29;22/06/2013;3;59;1;45.5;1;17.5;;;;;;;96;1;PE;STORE;0;;;;
0291019612;10078012;29;10/05/2013;1;0;;;;;;;;;;;69;1;PE;STORE;0;;;;
0291019612;10077783;29;04/05/2013;1;12;;;;;;;;;1;33;33;1;PE;STORE;0;;;;
0291019612;10076804;29;23/03/2013;1;0;1;48.3;;;;;;;;;48.3;1;PE;STORE;0;;;;
0291019612;10075935;29;23/02/2013;2;20.1;2;113.9;;;;;;;;;113.9;1;PE;STORE;0;;;;
0291019612;10070575;29;01/12/2012;2;0;2;93.8;;;;;;;;;93.8;1;AH;STORE;0;;;;
0291019612;10064858;49;28/09/2013;1;26.7;1;62.3;;;;;;;;;62.3;1;AH;STORE;0;;;;
0291019612;10061938;29;12/05/2012;1;0;;;1;45;;;;;;;45;1;PE;STORE;0;;;;
0291019612;10042976;49;30/06/2012;1;7.49;1;22.41;;;;;;;;;22.41;1;PE;STORE;1;;;;
0291019612;10017131;66;29/06/2013;2;0;1;39;;;;;;;;;74.4;1;PE;STORE;1;;;;
0291019612;10016690;66;08/06/2013;2;29.5;;;;;1;59;;;1;29.5;88.5;1;PE;STORE;0;;;;
0291019694;10062331;29;24/05/2012;1;0;;;;;;;69.3;1;;;69.3;1;PE;STORE;0;;;;
0291019722;10062443;29;26/05/2012;1;0;;;;;;;;;;;119;1;PE;STORE;0;;;;
0291019802;20006274;29;12/01/2013;2;0;1;44.9;;;;;;;;;114.8;1;AH;STORE;1;;;;
0291019802;10086220;29;21/12/2013;1;19.8;;;;;;;79.2;1;;;79.2;1;AH;STORE;0;;;;
0291019802;10082561;29;14/08/2013;1;0;;;;;;;29.9;1;;;29.9;1;AH;STORE;0;;;;
0291019802;10062867;29;08/06/2012;1;0;;;1;39;;;;;;;39;1;PE;STORE;0;;;;
0291019846;10063271;29;20/06/2012;1;0;;;;;;;99;1;;;99;1;PE;STORE;0;;;;
0291019849;10137088;28;23/06/2012;2;71.7;1;45;;;;;;;;;212.3;1;PE;STORE;0;;;;
0291019849;10063335;29;22/06/2012;1;0;;;;;1;59;;;;;59;1;PE;STORE;0;;;;
0291019924;10096596;50;18/12/2013;2;0;2;154;;;;;;;;;154;1;AH;STORE;0;;;;
0291019924;10095185;50;09/11/2013;2;24;2;134;;;;;;;;;134;1;AH;STORE;0;;;;
0291019924;10093318;50;31/08/2013;5;12;2;125.76;;;;;95.8;1;;;357;1;AH;STORE;0;;;;
0291019924;10087656;50;12/04/2013;4;0;;;3;123;;;;;;;178;1;PE;STORE;0;;;;
0291019924;10081253;50;19/12/2012;1;8;1;61;;;;;;;;;61;1;AH;STORE;0;;;;
0291019924;10066993;29;16/08/2012;3;0;;;2;78;;;;;;;147;1;AH;STORE;0;;;;
0291020087;10073888;29;21/01/2013;1;0;;;;;;;49.9;1;;;49.9;1;AH;STORE;1;;;;
0291020087;10068056;29;17/09/2012;1;0;1;69;;;;;;;;;69;1;AH;STORE;0;;;;
0291020097;10068108;29;19/09/2012;1;0;;;;;;;;;;;220;1;AH;STORE;0;;;;
0291020209;10069032;29;16/10/2012;0;0;;;;;;;;;-1;-59;26;0;AH;STORE;0;;;;
0291020257;10069241;29;24/10/2012;6;0;2;86.8;2;38;1;45.5;;;;;229.3;1;AH;STORE;0;;;;
0291020343;10070003;29;13/11/2012;0;0;;;;;;;;;;;0;0;AH;STORE;0;;;;
0291020343;10069802;29;08/11/2012;1;72;;;;;;;;;;;168;1;AH;STORE;0;;;;
0291020373;20007400;29;21/12/2013;1;9;;;;;;;;;1;36;36;1;AH;STORE;0;;;;
0291020373;10094733;32;06/12/2013;1;10.5;;;;;;;;;1;24.5;24.5;1;AH;STORE;0;;;;
0291020373;10085223;29;27/11/2013;1;16.5;;;;;;;;;1;38.5;38.5;1;AH;STORE;0;;;;
0291020373;10076116;29;01/03/2013;1;12;1;53;;;;;;;;;53;1;PE;STORE;0;;;;
0291020373;10071118;29;15/12/2012;0;0;0;0;;;;;;;;;0;0;AH;STORE;0;;;;
0291020373;10070963;29;13/12/2012;2;41.4;2;96.6;;;;;;;;;96.6;1;AH;STORE;0;;;;
0291020373;10070033;29;13/11/2012;0;0;;;;;;;;;;;0;0;AH;STORE;0;;;;
0291020373;10069509;29;31/10/2012;1;0;1;41.3;;;;;;;;;41.3;1;AH;STORE;0;;;;
0291020382;10073534;29;17/01/2013;3;0;;;;;;;;;;;159.7;1;AH;STORE;1;;;;
0291020382;10070042;29;13/11/2012;0;0;;;;;;;;;;;0;0;AH;STORE;0;;;;
0291020382;10069593;29;02/11/2012;2;0;;;;;;;95;1;1;39;134;1;AH;STORE;0;;;;
0291020406;10070195;29;17/11/2012;1;0;;;;;;;;;;;149;1;AH;STORE;0;;;;
0291020417;10085111;29;19/11/2013;1;0;1;65;;;;;;;;;65;1;AH;STORE;0;;;;
0291020417;10071379;29;19/12/2012;2;20.1;2;113.9;;;;;;;;;113.9;1;AH;STORE;0;;;;
0291020417;10070249;29;21/11/2012;1;0;1;69;;;;;;;;;69;1;AH;STORE;0;;;;
0291020456;10070467;29;29/11/2012;1;0;1;69;;;;;;;;;69;1;AH;STORE;0;;;;
0291020456;10011442;893;12/02/2013;1;0;1;29.9;;;;;;;;;29.9;1;AH;STORE;1;;;;
0291020486;10070643;29;03/12/2012;1;0;;;;;;;99;1;;;99;1;AH;STORE;0;;;;
0291020504;10070721;29;06/12/2012;1;0;;;1;35;;;;;;;35;1;AH;STORE;0;;;;
0291020690;10077522;29;24/04/2013;0;0;;;;;;;;;0;0;0;0;PE;STORE;0;;;;
0291020690;10072054;29;03/01/2013;1;0;;;;;;;;;1;290;290;1;AH;STORE;0;;;;
0291020760;10073979;29;23/01/2013;1;0;;;;;;;;;;;59.9;1;AH;STORE;1;;;;
0291020795;10074618;29;30/01/2013;5;14.9;2;34.9;1;9.9;;;;;;;104.6;1;AH;STORE;1;;;;
0291020889;10075896;29;22/02/2013;1;0;;;;;;;;;;;149;1;PE;STORE;0;;;;
0291020983;10083312;29;14/09/2013;1;0;1;89;;;;;;;;;89;1;AH;STORE;0;;;;
0291020983;10078305;29;18/05/2013;1;12;;;1;23;;;;;;;23;1;PE;STORE;0;;;;
0291020983;10076812;29;23/03/2013;3;0;2;127.5;1;27.3;;;;;;;154.8;1;PE;STORE;0;;;;
0291021063;10077278;29;16/04/2013;1;0;;;;;1;75;;;;;75;1;PE;STORE;0;;;;
0291021072;10077338;29;18/04/2013;1;0;1;79;;;;;;;;;79;1;PE;STORE;0;;;;
0291021075;10085610;29;07/12/2013;2;34.2;1;48.3;;;;;;;1;31.5;79.8;1;AH;STORE;0;;;;
0291021075;10083243;29;12/09/2013;2;25.6;1;55.2;;;;;;;;;102.4;1;AH;STORE;0;;;;
0291021075;10078379;29;23/05/2013;0;0;;;0;0;;;;;;;0;0;PE;STORE;0;;;;
0291021075;10078208;29;17/05/2013;1;8.7;;;1;20.3;;;;;;;20.3;1;PE;STORE;0;;;;
0291021075;10077364;29;19/04/2013;1;0;1;85;;;;;;;;;85;1;PE;STORE;0;;;;
0291021166;10081004;29;12/07/2013;1;0;;;1;15.6;;;;;;;15.6;1;PE;STORE;1;;;;
0291021166;10081003;29;12/07/2013;1;0;;;;;;;;;;;26;1;PE;STORE;1;;;;
0291021166;10081001;29;12/07/2013;1;0;;;1;27;;;;;;;27;1;PE;STORE;1;;;;
0291021166;10080999;29;12/07/2013;2;0;1;17.7;1;27;;;;;;;44.7;1;PE;STORE;1;;;;
0291021166;10078629;29;04/06/2013;1;8.85;1;50.15;;;;;;;;;50.15;1;PE;STORE;0;;;;
0291021166;10078628;29;04/06/2013;1;8.85;1;50.15;;;;;;;;;50.15;1;PE;STORE;0;;;;
0291021166;10078091;29;14/05/2013;1;0;1;59;;;;;;;;;59;1;PE;STORE;0;;;;
0291021172;10084624;29;31/10/2013;1;0;;;;;;;;;1;27.3;27.3;1;AH;STORE;0;;;;
0291021172;10083684;29;28/09/2013;1;17.7;;;;;;;;;;;41.3;1;AH;STORE;0;;;;
0291021172;10078824;29;13/06/2013;3;55.8;;;2;42.9;;;;;;;91.2;1;PE;STORE;0;;;;
0291021172;10078115;29;15/05/2013;3;44.7;;;;;;;99;1;1;0;175.3;1;PE;STORE;0;;;;
0291021225;10078459;29;25/05/2013;1;0;;;;;1;69;;;;;69;1;PE;STORE;0;;;;
0291021256;10078623;29;04/06/2013;1;0;;;;;;;;;1;69;69;1;PE;STORE;0;;;;
0291021306;10088713;47;01/08/2013;1;0;1;20.7;;;;;;;;;20.7;1;AH;STORE;0;;;;
0291021306;10085886;29;14/12/2013;1;12;;;;;;;;;1;27;27;1;AH;STORE;0;;;;
0291021306;10085392;29;30/11/2013;2;42;1;45.5;;;;;52.5;1;;;98;1;AH;STORE;0;;;;
0291021306;10083717;29;28/09/2013;1;35.7;1;83.3;;;;;;;;;83.3;1;AH;STORE;0;;;;
0291021306;10079556;29;28/06/2013;1;0;1;33;;;;;;;;;33;1;PE;STORE;1;;;;
0291021306;10079017;29;20/06/2013;3;58;;;1;19.5;;;;;;;91;1;PE;STORE;0;;;;
0291021351;310294076;821;16/07/2013;2;69.12;;;1;9.28;;;;;;;24.88;1;PE;WEB;1;;;;
0291021351;10088065;3;31/10/2013;1;0;1;48.3;;;;;;;;;48.3;1;AH;STORE;0;;;;
0291021351;10082831;29;24/08/2013;1;0;;;;;;;29.9;1;;;29.9;1;AH;STORE;0;;;;
0291021351;10081061;29;13/07/2013;1;0;1;22.5;;;;;;;;;22.5;1;PE;STORE;1;;;;
0291021351;10080858;29;11/07/2013;3;0;2;38.4;;;;;;;;;66;1;PE;STORE;1;;;;
0291021409;10082554;29;14/08/2013;1;0;;;;;;;29.9;1;;;29.9;1;AH;STORE;0;;;;
0291021420;10082637;29;17/08/2013;1;0;1;39.9;;;;;;;;;39.9;1;AH;STORE;0;;;;
0291021466;10082914;29;29/08/2013;2;0;1;19.9;;;;;;;;;54.8;1;AH;STORE;0;;;;
0291021477;10082994;29;31/08/2013;2;0;1;85;;;;;;;1;45;130;1;AH;STORE;0;;;;
0291021512;10083329;29;14/09/2013;1;0;;;;;;;;;;;119;1;AH;STORE;0;;;;
0291021520;10083373;29;17/09/2013;1;0;1;89;;;;;;;;;89;1;AH;STORE;0;;;;
0291021584;10083903;29;05/10/2013;1;0;1;55.2;;;;;;;;;55.2;1;AH;STORE;0;;;;
0291021663;10084439;29;26/10/2013;1;0;1;59.5;;;;;;;;;59.5;1;AH;STORE;0;;;;
0291021711;10084793;29;07/11/2013;1;0;;;;;;;;;;;250;1;AH;STORE;0;;;;
0291021779;10085546;29;05/12/2013;1;20.7;1;48.3;;;;;;;;;48.3;1;AH;STORE;0;;;;
0291021779;10085164;29;23/11/2013;1;0;1;69;;;;;;;;;69;1;AH;STORE;0;;;;
0291021779;10017091;915;07/12/2013;1;11.7;;;;;;;;;1;27.3;27.3;1;AH;STORE;0;;;;
0291021829;10085573;29;06/12/2013;3;125.4;1;48.3;;;;;69.3;1;;;292.6;1;AH;STORE;0;;;;
0291021833;10085588;29;06/12/2013;2;59.4;1;48.3;;;;;;;;;138.6;1;AH;STORE;0;;;;
0291021856;10085798;29;11/12/2013;1;0;;;;;;;;;;;250;1;AH;STORE;0;;;;
0291021920;10086252;29;22/12/2013;1;0;;;;;;;;;;;119;1;AH;STORE;0;;;;
0292014907;10098947;27;06/07/2013;4;0;;;3;61.5;;;;;;;99;1;PE;STORE;1;;;;
0292015064;20004634;29;10/04/2012;1;0;;;;;;;;;1;25;25;1;PE;STORE;0;;;;
0292015215;20006501;29;16/02/2013;1;5.98;1;23.92;;;;;;;;;23.92;1;AH;STORE;1;;;;
0292015254;20006785;29;18/06/2013;1;0;;;;;;;;;;;109;1;PE;STORE;0;;;;
0311004034;10028074;993;30/06/2012;2;15.98;2;53.82;;;;;;;;;53.82;1;PE;STORE;1;;;;
0311004093;10038833;993;12/10/2013;1;0;1;69;;;;;;;;;69;1;AH;STORE;0;;;;
0311007037;10149087;28;11/10/2012;1;75;;;;;;;;;;;175;1;AH;STORE;0;;;;
0311007037;10134800;23;04/01/2013;5;148.8;1;37.5;1;7.5;1;53.4;90.3;1;;;218.2;1;AH;STORE;0;;;;
0311007037;10128547;23;29/09/2012;2;31.2;2;72.8;;;;;;;;;72.8;1;AH;STORE;0;;;;
0311007037;10027563;854;26/05/2012;1;0;;;;;;;69.3;1;;;69.3;1;PE;STORE;0;;;;
0311007230;310056290;821;23/04/2013;2;60;;;2;18;;;;;;;18;1;PE;WEB;0;;;;
0311007230;10049196;18;24/11/2012;1;8.85;1;50.15;;;;;;;;;50.15;1;AH;STORE;0;;;;
0311008100;310341284;821;31/07/2013;2;100.8;1;19.5;;;;;;;;;43.2;1;PE;WEB;1;;;;
0320336971;310103760;821;11/05/2013;1;60;;;;;1;5;;;;;5;1;PE;WEB;0;;;;
0320336971;310103734;821;11/05/2013;1;60;1;15;;;;;;;;;15;1;PE;WEB;0;;;;
0320336971;10054574;43;05/08/2013;1;0;;;;;;;;;1;11.7;11.7;1;AH;STORE;0;;;;
0320336971;10035397;820;25/09/2013;1;28.5;1;66.5;;;;;;;;;66.5;1;AH;STORE;0;;;;
0320336971;10035311;820;19/09/2013;1;24;1;61;;;;;;;;;61;1;AH;STORE;0;;;;
0320336971;10033305;820;19/06/2013;4;93.7;2;68.5;1;17.5;;;;;;;134.3;1;PE;STORE;0;;;;
0320336971;10032909;820;18/05/2013;1;16.5;1;38.5;;;;;;;;;38.5;1;PE;STORE;0;;;;
0320336971;10032725;820;10/05/2013;1;24;;;;;1;55;;;;;55;1;PE;STORE;0;;;;
0320336971;10032055;820;20/03/2013;1;0;1;45.5;;;;;;;;;45.5;1;PE;STORE;0;;;;
0320336971;310019112;821;30/01/2013;1;150.1;;;;;;;;;;;89.9;1;AH;WEB;1;;;;
0320336971;10031990;820;15/03/2013;1;0;;;;;1;75;;;;;75;1;PE;STORE;0;;;;
0320336971;10031669;820;16/02/2013;2;19.85;1;64.95;;;1;63.2;;;;;128.15;1;AH;STORE;1;;;;
0320336971;10031668;820;16/02/2013;2;7.96;;;2;31.84;;;;;;;31.84;1;AH;STORE;1;;;;
0320336971;10030248;820;05/01/2013;4;97.5;3;114;1;22.5;;;;;;;136.5;1;AH;STORE;0;;;;
0320336971;10029282;820;06/11/2012;1;25.5;;;;;;;;;;;59.5;1;AH;STORE;0;;;;
0320336971;10028402;820;08/09/2012;1;12;;;;;;;;;;;53;1;AH;STORE;0;;;;
0320336971;10027760;820;31/07/2012;2;0;;;1;19.9;1;14.9;;;;;34.8;1;PE;STORE;1;;;;
0320336971;10027548;820;24/07/2012;2;0;1;24.9;1;9.9;;;;;;;34.8;1;PE;STORE;1;;;;
0320336971;10027506;820;21/07/2012;1;5.98;;;1;23.92;;;;;;;23.92;1;PE;STORE;1;;;;
0320336971;10025113;820;04/04/2012;1;0;;;;;;;;;1;45;45;1;PE;STORE;0;;;;
0320336971;10025038;820;29/03/2012;1;0;;;1;35;;;;;;;35;1;PE;STORE;0;;;;
0320336971;10025017;820;28/03/2012;1;0;;;1;35;;;;;;;35;1;PE;STORE;0;;;;
0320336971;10025016;820;28/03/2012;2;0;2;100.5;;;;;;;;;100.5;1;PE;STORE;0;;;;
0320336971;10024216;820;11/02/2012;2;4;;;2;16;;;;;;;16;1;AH;STORE;1;;;;
0320337005;10076762;32;11/12/2012;1;0;1;59;;;;;;;;;59;1;AH;STORE;0;;;;
0320337005;10061720;32;25/02/2012;1;0;1;65;;;;;;;;;65;1;AH;STORE;1;;;;
0320337093;10095221;32;17/12/2013;1;0;1;75;;;;;;;;;75;1;AH;STORE;0;;;;
0320337093;10084012;32;02/04/2013;1;0;1;69;;;;;;;;;69;1;PE;STORE;0;;;;
0320337093;10083717;32;25/03/2013;2;0;1;69;;;1;69;;;;;138;1;PE;STORE;0;;;;
0320337093;10053749;39;14/06/2013;2;25.7;;;2;48.3;;;;;;;48.3;1;PE;STORE;0;;;;
0320355573;10084578;32;20/04/2013;2;0;1;95;;;;;;;;;164;1;PE;STORE;0;;;;
0320355615;10096468;2;12/05/2012;3;0;2;134;1;25;;;;;;;159;1;PE;STORE;0;;;;
0320355615;10079031;47;21/01/2013;1;0;;;;;;;29.9;1;;;29.9;1;AH;STORE;1;;;;
0320355615;10062520;18;01/11/2013;1;0;1;48.3;;;;;;;;;48.3;1;AH;STORE;0;;;;
0320355721;10061783;32;28/02/2012;1;0;1;69;;;;;;;;;69;1;AH;STORE;1;;;;
0320355844;10021411;905;16/04/2013;1;0;1;85;;;;;;;;;85;1;PE;STORE;0;;;;
0320355865;10062354;32;12/03/2012;1;13.35;;;;;;;;;;;75.65;1;PE;STORE;0;;;;
0320355865;10040431;39;13/03/2012;1;0;;;;;;;;;1;19;19;1;PE;STORE;0;;;;
0320355865;10039539;39;11/02/2012;2;14.5;;;2;43.5;;;;;;;43.5;1;AH;STORE;1;;;;
0320355865;10037764;39;14/01/2012;1;2.2;;;1;19.8;;;;;;;19.8;1;AH;STORE;1;;;;
0320355865;10008441;841;13/01/2012;1;0;;;1;17.5;;;;;;;17.5;1;AH;STORE;1;;;;
0320355891;10063166;32;29/03/2012;1;0;;;1;34.3;;;;;;;34.3;1;PE;STORE;0;;;;
0320356235;10095383;32;21/12/2013;2;27.3;1;55.2;;;;;;;1;31.5;86.7;1;AH;STORE;0;;;;
0320356235;10082628;9;03/10/2012;2;47.4;;;;;;;83.3;1;1;27.3;110.6;1;AH;STORE;0;;;;
0320356235;10072326;32;03/09/2012;0;14.85;;;;;;;-14.85;0;;;-14.85;0;AH;STORE;0;;;;
0320356235;10069059;9;27/03/2012;1;0;;;;;;;119;1;;;119;1;PE;STORE;0;;;;
0320356390;10083743;32;26/03/2013;1;0;1;45.5;;;;;;;;;45.5;1;PE;STORE;0;;;;
0320356390;10023536;897;07/09/2013;2;0;1;19.9;;;;;;;;;69.8;1;AH;STORE;0;;;;
0320356390;10020487;897;11/01/2013;1;0;1;39.9;;;;;;;;;39.9;1;AH;STORE;1;;;;
0320356454;10071824;19;03/08/2013;2;0;2;91;;;;;;;;;91;1;AH;STORE;0;;;;
0320356454;10064665;19;05/03/2013;2;8;2;116;;;;;;;;;116;1;PE;STORE;0;;;;
0320356454;10053082;19;16/07/2012;1;4.98;1;19.92;;;;;;;;;19.92;1;PE;STORE;1;;;;
0320356454;10050537;19;22/06/2012;1;11.7;;;1;27.3;;;;;;;27.3;1;PE;STORE;0;;;;
0320356956;310456855;821;04/10/2013;2;73.8;1;28.54;;;1;35.66;;;;;64.2;1;AH;WEB;0;;;;
0320356956;10058003;39;28/11/2013;1;24;;;;;;;;;1;21;21;1;AH;STORE;0;;;;
0320356956;10058002;39;28/11/2013;2;43.2;2;100.8;;;;;;;;;100.8;1;AH;STORE;0;;;;
0320356956;10056961;39;25/09/2013;-1;-12;;;-1;-47;;;;;;;-47;-1;AH;STORE;0;;;;
0320356956;10056960;39;25/09/2013;-1;-13.35;-1;-75.65;;;;;;;;;-75.65;-1;AH;STORE;0;;;;
0320356956;10056915;39;21/09/2013;1;12;;;1;47;;;;;;;47;1;AH;STORE;0;;;;
0320356956;10056914;39;21/09/2013;1;13.35;1;75.65;;;;;;;;;75.65;1;AH;STORE;0;;;;
0320356956;10055837;39;25/07/2013;2;0;;;2;23.4;;;;;;;23.4;1;PE;STORE;1;;;;
0320356956;10055484;39;18/07/2013;2;0;;;;;;;65.3;2;;;65.3;1;PE;STORE;1;;;;
0320356956;10053961;39;22/06/2013;1;26.7;;;;;;;;;;;62.3;1;PE;STORE;0;;;;
0320356956;10053197;39;14/05/2013;1;8;;;;;1;47;;;;;47;1;PE;STORE;0;;;;
0320356956;10048761;39;23/12/2012;1;12;1;57;;;;;;;;;57;1;AH;STORE;0;;;;
0320356956;10047290;39;20/10/2012;4;24;1;43.15;;;;;49.4;1;1;61.65;201.1;1;AH;STORE;0;;;;
0320356956;10045686;39;07/08/2012;2;0;2;44.8;;;;;;;;;44.8;1;AH;STORE;0;;;;
0320356956;10056962;39;25/09/2013;5;129.3;1;62.3;1;41.3;1;52.5;;;;;301.7;1;AH;STORE;0;;;;
0320356956;10042497;39;06/06/2012;2;53.3;;;;;1;35.4;;;;;104.7;1;PE;STORE;0;;;;
0320356956;10042165;39;19/05/2012;1;0;;;;;;;;;1;31.5;31.5;1;PE;STORE;0;;;;
0320356956;10041368;39;18/04/2012;2;32.5;2;97.5;;;;;;;;;97.5;1;PE;STORE;0;;;;
0320356956;10041366;39;18/04/2012;2;20;1;52.5;1;31.5;;;;;;;84;1;PE;STORE;0;;;;
0320356956;10041365;39;18/04/2012;0;0;0;0;;;;;;;;;0;0;PE;STORE;0;;;;
0320356956;10041114;39;09/04/2012;3;59.7;3;139.3;;;;;;;;;139.3;1;PE;STORE;0;;;;
0320356956;10040192;39;03/03/2012;0;-0.9;;;-1;-38.25;;;;;1;33.15;-5.1;0;PE;STORE;0;;;;
0320356956;10040139;39;01/03/2012;2;15.6;1;50.15;1;38.25;;;;;;;88.4;1;PE;STORE;0;;;;
0320356956;10011561;154;12/10/2013;1;0;;;;;;;;;;;79;1;AH;STORE;0;;;;
0320356956;10008536;154;06/07/2013;2;0;;;;;;;;;1;7.5;32;1;PE;STORE;1;;;;
0320356956;10006327;154;25/05/2013;3;40;;;;;1;39;;;;;133;1;PE;STORE;0;;;;
0320357281;10085979;32;05/06/2013;1;0;1;85;;;;;;;;;85;1;PE;STORE;0;;;;
0320357537;10012854;836;13/01/2012;1;0;1;37;;;;;;;;;37;1;AH;STORE;1;;;;
0321000271;10061198;27;14/01/2012;2;0;1;30;;;;;;;;;78;1;AH;STORE;1;;;;
0321000280;10036124;49;15/01/2012;1;4.9;;;;;;;;;;;44.1;1;AH;STORE;1;;;;
