ID_CLIENT;CIVILITE;DATE_NAIS;DATE_CREATION;CODE_POSTAL;FLAG_EMAIL;FLAG_MOBILE;NB_ENFANT;OPTIN_EMAIL;OPTIN_SMS;FLAG_ADRESSE;NPAI_ADRESSE
0450336851;1;30/06/1984;29/11/2008;67100;0;0;;;;;
0450336856;2;;29/11/2008;54000;0;0;;;;;
0450336869;1;;02/12/2008;54000;0;0;;;;;
0450336916;2;;06/12/2008;54200;0;0;;;;;
0450336981;2;18/11/1959;12/12/2008;54600;0;0;;;;;
0450349621;2;;13/01/2009;54000;0;0;;;;;
0450349631;1;15/04/1989;22/01/2009;54500;1;0;;;;;
0450349659;2;;26/01/2009;54000;0;0;;;;;
0450356196;2;22/07/1964;30/01/2009;54110;1;0;;;;;
0450356252;2;;05/02/2009;54180;0;0;;;;;
0450356287;2;23/07/1957;13/02/2009;54180;0;0;;;;;
0450356369;1;14/11/1982;25/02/2009;54180;1;1;;;;;
0450356381;2;11/01/1951;27/02/2009;54000;0;0;;;;;
0450356540;2;;31/03/2009;54000;0;0;;;;;
0450356546;2;;01/04/2009;54600;0;0;;;;;
0450356622;1;;06/04/2009;55100;1;0;;;;;
0450358101;1;26/02/1982;13/05/2009;55190;1;1;;;;;
0450358118;2;;16/05/2009;57340;0;0;;;;;
0450358158;2;02/11/1976;26/05/2009;54320;0;0;;;;;
0450358172;2;18/05/1965;27/05/2009;54500;0;0;;;;;
0450358280;3;12/10/1990;10/06/2009;88100;0;1;;;;;
0450358366;2;;19/06/2009;54000;0;1;;;;;
0450358464;3;13/06/1979;01/08/2009;70300;1;0;;;;;
0450358521;3;24/05/1985;17/08/2009;54770;0;1;;;;;
0450358567;3;02/08/1986;22/08/2009;54000;1;0;;;;;
0450358601;3;24/02/1993;26/08/2009;88300;0;1;;;;;
0450358607;3;23/10/1983;27/08/2009;54980;1;1;;;;;
0450358641;3;12/08/1986;31/08/2009;54000;0;1;;;;;
0450358701;3;25/06/1981;05/09/2009;54520;0;1;;;;;
0450358705;3;07/09/1986;07/09/2009;52240;0;1;;;;;
0450358750;2;01/02/1955;14/09/2009;88520;0;1;;;;;
0450358756;2;11/12/1943;15/09/2009;54180;0;0;;;;;
0450358772;2;11/03/1963;18/09/2009;54000;0;1;;;;;
0450358814;2;;24/09/2009;54690;0;1;;;;;
0450358857;3;29/08/1990;03/10/2009;54000;0;1;;;;;
0450358876;2;25/03/1952;07/10/2009;54300;0;0;;;;;
0450358902;3;16/09/1980;10/10/2009;54520;0;1;;;;;
0451000076;2;22/04/1968;31/10/2009;70240;0;0;;;;;
0451000103;2;05/04/1950;06/11/2009;54520;0;0;;;;;
0451000137;2;23/02/1961;16/11/2009;54520;0;1;;;;;
0451000203;2;29/04/1961;26/11/2009;.;0;0;;;;;
0451000268;2;05/01/1965;06/12/2009;54000;0;1;;;;;
0451000292;3;10/01/1997;12/12/2009;54000;0;1;;;;;
0451000344;3;13/02/1982;17/12/2009;17870;0;1;;;;;
0451000364;2;28/03/1955;09/01/2010;.;0;1;;;;;
0451000425;2;10/12/1955;14/01/2010;54710;0;0;;;;;
0451000455;3;01/09/1991;16/01/2010;57070;1;0;;;;;
0451000492;2;10/10/1950;20/01/2010;57680;1;0;;;;;
0451000498;2;01/11/1947;20/01/2010;54000;0;0;;;;;
0451000510;3;10/02/1989;21/01/2010;75004;1;0;;;;;
0451000621;3;12/02/1980;08/02/2010;60000;0;1;;;;;
0451000630;2;05/05/1973;13/02/2010;54510;0;1;;;;;
0451000758;2;06/01/1987;13/03/2010;81000;1;1;;;;;
0451000873;2;22/02/1968;03/04/2010;54180;0;1;;;;;
0451000883;2;17/02/1967;06/04/2010;54420;0;1;;;;;
0451000939;2;;16/04/2010;52100;0;1;;;;;
0451000954;2;17/09/1979;17/04/2010;54000;0;1;;;;;
0451000980;2;;22/04/2010;55200;0;1;;;;;
0451001054;2;13/02/1985;06/05/2010;54260;0;1;;;;;
0451001077;2;01/05/1989;08/05/2010;54180;1;0;;;;;
0451001079;2;29/10/1955;08/05/2010;54110;0;0;;;;;
0451001084;3;;10/05/2010;54290;0;1;;;;;
0451001104;2;09/05/1965;14/05/2010;.;0;1;;;;;
0451001140;3;;20/05/2010;54700;0;1;;;;;
0451001162;2;08/10/1959;22/05/2010;54600;1;0;;;;;
0451001306;2;09/01/1964;21/06/2010;54140;1;0;;;;;
0451001370;2;10/11/1973;10/07/2010;75020;0;1;;;;;
0451001391;2;11/11/1986;16/07/2010;55100;0;1;;;;;
0451001394;2;12/12/1961;16/07/2010;54710;0;1;;;;;
0451001423;2;20/10/1961;21/07/2010;54134;0;1;;;;;
0451001513;3;28/02/1986;30/07/2010;54130;0;1;;;;;
0451001527;2;26/09/1986;31/07/2010;54000;0;0;;;;;
0451001566;2;07/02/1988;06/08/2010;54000;0;1;;;;;
0451001594;2;09/06/1978;10/08/2010;54200;0;1;;;;;
0451001610;2;14/11/1972;13/08/2010;88800;1;0;;;;;
0451001632;2;03/05/1954;18/08/2010;54330;0;1;;;;;
0451001673;2;11/01/1982;24/08/2010;54000;0;1;;;;;
0451001684;3;12/10/1984;25/08/2010;54000;1;1;;;;;
0451001686;2;22/08/1966;26/08/2010;54500;0;1;;;;;
0451001738;2;06/08/1972;03/09/2010;88000;0;1;;;;;
0451001756;2;01/08/1977;07/09/2010;.;0;1;;;;;
0451001771;2;30/05/1972;10/09/2010;54500;0;0;;;;;
0451001793;2;16/01/1981;15/09/2010;54820;1;0;;;;;
0451001872;2;01/07/1956;27/09/2010;54690;0;0;;;;;
0451001928;3;14/04/1993;06/10/2010;55200;1;0;;;;;
0451001980;2;;13/10/2010;70300;0;0;;;;;
0451001989;2;13/08/1993;14/10/2010;54000;0;1;;;;;
0451001998;2;27/09/1942;16/10/2010;54500;0;1;;;;;
0451002196;2;15/02/1947;22/11/2010;57170;0;0;;;;;
0451002255;2;18/02/1987;05/12/2010;54000;1;0;;;;;
0451002281;2;26/11/1951;11/12/2010;54130;0;0;;;;;
0451002366;2;15/04/1988;20/12/2010;54600;0;1;;;;;
0451002393;2;28/02/1995;28/12/2010;54250;0;1;;;;;
0451002398;2;13/12/1971;29/12/2010;54220;0;1;;;;;
0451002437;2;15/12/1986;08/01/2011;54000;0;1;;;;;
0451002502;2;12/12/1983;20/01/2011;54000;0;1;;;;;
0451002506;3;06/11/1990;20/01/2011;54570;0;1;;;;;
0451002592;2;22/04/1954;17/02/2011;54270;0;1;;;;;
0451002668;3;16/12/1987;11/03/2011;10000;0;1;;;;;
0451002732;3;29/11/1988;28/03/2011;54140;1;1;;;;;
0451002757;2;03/10/1956;02/04/2011;54760;0;1;;;;;
0451002772;2;03/04/1973;09/04/2011;54000;0;0;;;;;
0451002832;3;13/09/1981;26/04/2011;88500;1;0;;;;;
0451002848;2;02/05/1959;29/04/2011;54410;0;1;;;;;
0451002925;2;05/05/1986;21/05/2011;88230;0;1;;;;;
0451003007;2;27/07/1954;24/06/2011;54500;0;1;;;;;
0451003020;2;05/04/1971;26/06/2011;54130;0;1;;;;;
0451003047;2;07/07/1979;01/07/2011;54000;0;1;;;;;
0451003050;2;;02/07/2011;54320;1;0;;;;;
0451003095;2;12/05/1987;09/07/2011;54000;0;1;;;;;
0451003121;2;12/08/1952;15/07/2011;54180;0;0;;;;;
0451003233;3;03/07/1984;09/08/2011;54140;1;0;;;;;
0451003307;3;02/08/1987;05/09/2011;54200;1;1;;;;;
0451003314;2;31/05/1971;05/09/2011;54000;0;1;;;;;
0451003400;2;25/12/1973;05/10/2011;54710;1;0;;;;;
0451003444;2;15/08/1974;13/10/2011;54000;1;1;;;;;
0451003452;2;07/04/1990;15/10/2011;88000;0;1;;;;;
0451003466;2;21/05/1989;20/10/2011;54000;0;1;;;;;
0451003493;2;06/03/1986;25/10/2011;54000;0;1;;;;;
0451003502;3;19/09/1989;26/10/2011;88390;0;1;;;;;
0451003507;2;07/10/1978;26/10/2011;54000;0;1;;;;;
0451003517;3;10/04/1992;27/10/2011;57170;1;0;;;;;
0451003535;3;22/02/1987;31/10/2011;54000;1;0;;;;;
0451003636;2;10/03/1966;03/12/2011;54000;0;0;;;;;
0451003649;2;17/04/1974;08/12/2011;54280;0;1;;;;;
0451003708;2;;20/12/2011;54000;1;0;;;;;
0451003718;2;28/09/2000;22/12/2011;54000;1;0;;;;;
0451003735;2;17/07/1968;24/12/2011;54610;0;1;;;;;
0451003821;2;15/09/1983;30/01/2012;54000;1;0;;;;;
0451003835;2;24/10/1985;03/02/2012;54000;0;1;;;;;
0451003855;2;10/07/1990;08/02/2012;54000;0;1;;;;;
0451003860;2;16/01/1981;10/02/2012;93100;1;0;;;;;
0451003882;2;02/09/1973;14/02/2012;54510;1;0;;;;;
0451003958;2;12/10/1994;08/03/2012;54000;0;1;;;;;
0451003972;2;22/02/1987;10/03/2012;54000;0;1;;;;;
0451004176;2;;05/05/2012;54000;1;1;;;;;
0451004186;2;;09/05/2012;54230;0;1;;;;;
0451004213;2;;16/05/2012;54520;0;0;;;;;
0451004257;2;13/07/1993;26/05/2012;54000;0;1;;;;;
0451004394;2;;13/07/2012;54000;0;1;;;;;
0451004405;2;10/07/1991;16/07/2012;76000;0;1;;;;;
0451004476;2;01/08/1981;25/07/2012;54000;0;1;;;;;
0451004531;2;;30/07/2012;54690;0;1;;;;;
0451004649;2;22/02/1990;25/08/2012;54000;0;1;;;;;
0451004686;2;03/02/2000;06/09/2012;54180;0;1;;;;;
0451004962;2;;09/11/2012;54000;0;1;;;;;
0451005003;2;02/12/1967;23/11/2012;54134;0;1;;;;;
0451005117;2;13/12/1994;23/12/2012;88190;0;1;;;;;
0451005118;2;;24/12/2012;54000;1;1;;;;;
0451005134;2;11/08/1980;28/12/2012;69001;1;0;;;;;
0451005168;2;08/11/1979;07/01/2013;54600;0;1;;;;;
0451005179;2;15/02/1995;09/01/2013;54130;0;1;;;;;
0451005189;2;;09/01/2013;54220;0;1;;;;;
0451005210;2;29/07/1967;12/01/2013;88390;0;1;;;;;
0451005388;2;;06/02/2013;54410;0;1;;;;;
0451005398;2;18/07/1960;09/02/2013;54000;0;1;;;;;
0451005472;2;23/12/1974;09/03/2013;54000;0;1;;;;;
0451005475;2;;12/03/2013;92170;1;1;;;;;
0451005550;2;;11/04/2013;54520;1;0;;;;;
0451005595;2;05/02/1978;26/04/2013;31330;1;1;;;;;
0451005634;2;03/04/1987;09/05/2013;54000;0;1;;;;;
0451005642;2;14/05/1987;11/05/2013;54000;1;1;;;;;
0451005678;2;30/12/2000;22/05/2013;54180;0;1;;;;;
0451005748;2;;14/06/2013;54000;1;1;;;;;
0451005793;2;;04/07/2013;54000;1;0;;;;;
0451005900;2;;08/08/2013;54110;1;0;;;;;
0451005906;2;01/02/1996;09/08/2013;54300;1;0;;;;;
0451005909;2;;10/08/2013;54500;1;0;;;;;
0451005996;2;02/09/1975;27/09/2013;54000;1;1;;;;;
0451006053;2;21/04/1996;21/10/2013;54000;1;1;;;;;
0451006064;2;11/04/1970;24/10/2013;54280;1;0;;;;;
0451006095;2;;30/10/2013;54710;1;0;;;;;
0451006186;2;19/03/1972;23/11/2013;88000;0;1;;;;;
0451006242;2;;13/12/2013;57260;1;0;;;;;
0451006311;2;;08/01/2014;52130;1;0;;;;;
0451006333;2;;18/01/2014;88700;1;0;;;;;
0460002234;3;;26/12/2007;92400;0;0;;;;;
0460094315;2;;18/12/2007;92150;0;1;;;;;
0460330903;2;06/01/1934;06/11/2008;92800;0;0;;;;;
0461000768;2;;21/08/2008;78500;0;0;;;;;
0461011782;2;;22/01/2009;78500;1;0;;;;;
0461011836;3;;30/04/2009;75015;0;1;;;;;
0461011840;3;;30/04/2009;92600;1;1;;;;;
0461011993;3;;03/04/2010;92700;1;0;;;;;
0461012035;2;;26/05/2010;75116;1;0;;;;;
0461012069;2;;17/07/2010;94110;0;1;;;;;
0461012085;2;;13/08/2010;92210;1;0;;;;;
0461012141;3;;01/09/2010;92000;1;0;;;;;
0461012146;2;;09/09/2010;94300;0;1;;;;;
0461012178;2;;15/09/2010;78140;1;0;;;;;
0461012204;2;;17/09/2010;33000;0;1;;;;;
0461012341;2;;18/12/2010;92150;1;0;;;;;
0461012385;2;;26/01/2011;92400;0;1;;;;;
0461012507;2;;21/04/2011;78420;0;1;;;;;
0461012607;2;;12/07/2011;91300;0;1;;;;;
0461012692;2;28/02/1974;24/09/2011;75017;1;0;;;;;
0461012796;2;;15/12/2011;78700;0;0;;;;;
0461012923;2;;14/03/2013;83000;1;0;;;;;
0462001736;2;;25/10/2008;75017;0;0;;;;;
0462002055;2;;20/11/2008;94300;0;0;;;;;
0462002096;2;;24/11/2008;92300;0;0;;;;;
0462002106;2;;24/11/2008;92320;1;0;;;;;
0462002111;2;;24/11/2008;33000;1;0;;;;;
0462002137;2;;29/11/2008;92800;0;0;;;;;
0462002216;2;;05/12/2008;92400;0;0;;;;;
0462002254;2;;08/12/2008;44100;1;0;;;;;
0462002279;2;16/04/1972;11/12/2008;92200;1;0;;;;;
0462002333;2;10/08/1979;16/12/2008;75011;1;0;;;;;
0462002391;2;;23/12/2008;94260;1;0;;;;;
0462002506;2;;05/02/2009;92000;0;1;;;;;
0462002511;2;;06/02/2009;94350;0;1;;;;;
0462002561;1;;11/02/2009;92210;1;0;;;;;
0462002642;2;;05/03/2009;92000;0;1;;;;;
0462002700;1;;14/03/2009;92500;0;1;;;;;
0462002820;2;;27/03/2009;78000;1;1;;;;;
0462002828;2;;28/03/2009;70220;0;1;;;;;
0462002854;2;;31/03/2009;77210;0;0;;;;;
0462002864;1;07/08/1981;01/04/2009;75008;0;1;;;;;
0462002959;1;01/09/1983;11/04/2009;31000;0;0;;;;;
0462002997;2;;16/04/2009;92000;1;0;;;;;
0462003087;2;;08/05/2009;92400;1;0;;;;;
0462003147;2;;15/05/2009;75017;0;1;;;;;
0462003270;3;;02/06/2009;95300;0;1;;;;;
0462003308;3;;11/06/2009;92410;0;1;;;;;
0462003414;2;;17/06/2009;92360;0;0;;;;;
0462003496;3;29/04/1981;20/06/2009;60500;1;1;;;;;
0462003571;3;;10/07/2009;92400;1;0;;;;;
0462003581;2;30/04/1941;11/07/2009;95230;0;0;;;;;
0462003589;2;04/06/1972;11/07/2009;75011;0;1;;;;;
0462003645;3;;17/07/2009;92250;0;1;;;;;
0462003684;3;;21/07/2009;92120;0;1;;;;;
0462003739;1;;27/07/2009;92400;1;0;;;;;
0462003744;2;;28/07/2009;.;0;0;;;;;
0462003769;3;;30/07/2009;75015;0;1;;;;;
0462003771;3;;30/07/2009;75017;0;1;;;;;
0462003802;2;;04/08/2009;95100;0;1;;;;;
0462003834;2;;10/08/2009;.;0;0;;;;;
0462003980;3;;27/08/2009;78240;1;0;;;;;
0462003994;2;;29/08/2009;92400;0;0;;;;;
0462004004;2;;29/08/2009;.;1;0;;;;;
0462004017;3;;31/08/2009;75009;1;0;;;;;
0462004043;2;;02/09/2009;78800;1;0;;;;;
0462004118;3;;05/09/2009;92800;1;1;;;;;
0462004126;3;;07/09/2009;75015;1;0;;;;;
0462004127;2;;07/09/2009;75017;1;0;;;;;
0462004295;2;;19/09/2009;92800;1;0;;;;;
0462004360;3;;24/09/2009;94210;1;0;;;;;
0462004472;3;;09/10/2009;92230;1;0;;;;;
0462004511;3;30/06/1990;12/10/2009;92420;0;1;;;;;
0462004572;2;;19/10/2009;.;0;0;;;;;
0462004666;2;;28/10/2009;78290;0;1;;;;;
0462004763;3;12/12/1985;04/11/2009;92300;1;0;;;;;
0462004796;2;;07/11/2009;.;0;0;;;;;
0462004805;3;;08/11/2009;92500;1;0;;;;;
0462004812;3;;08/11/2009;78110;1;1;;;;;
0462004879;3;;14/11/2009;92400;0;1;;;;;
0462005006;2;;16/01/2010;92700;1;1;;;;;
0462005097;2;02/08/1964;19/01/2010;95280;1;0;;;;;
0462005108;2;;20/01/2010;78500;1;1;;;;;
0462005130;2;;21/01/2010;75008;0;1;;;;;
0462005131;2;;21/01/2010;75011;0;1;;;;;
0462005142;3;;21/01/2010;95870;0;1;;;;;
0462005168;3;;22/01/2010;92000;0;0;;;;;
0462005188;2;;23/01/2010;92400;0;1;;;;;
0462005234;2;;26/01/2010;78400;1;0;;;;;
0462005236;3;;26/01/2010;75016;0;1;;;;;
0462005281;2;;29/01/2010;94300;1;0;;;;;
0462005300;2;;30/01/2010;95870;0;1;;;;;
0462005417;2;;06/02/2010;92150;0;0;;;;;
0462005436;2;;08/02/2010;75012;0;1;;;;;
0462005493;3;;11/02/2010;95550;0;1;;;;;
0462005530;2;;15/02/2010;.;1;0;;;;;
0462005536;2;;16/02/2010;92600;0;1;;;;;
0462005587;3;;22/02/2010;26120;0;1;;;;;
0462005606;2;;23/02/2010;75010;0;1;;;;;
0462005696;2;;04/03/2010;.;0;1;;;;;
0462005719;3;;06/03/2010;92240;0;1;;;;;
0462005774;2;;12/03/2010;92000;0;1;;;;;
0462005835;2;;18/03/2010;94360;1;1;;;;;
0462005849;2;;20/03/2010;75017;0;0;;;;;
0462005935;2;;31/03/2010;75017;0;1;;;;;
0462006029;3;;12/04/2010;75011;0;1;;;;;
0462006038;3;;13/04/2010;95210;0;1;;;;;
0462006065;2;;17/04/2010;92400;0;1;;;;;
0462006157;2;;28/04/2010;78790;1;0;;;;;
0462006204;2;;03/05/2010;92700;1;0;;;;;
0462006221;3;;05/05/2010;92290;1;0;;;;;
0462006248;2;;07/05/2010;92000;0;1;;;;;
0462006254;2;;07/05/2010;59000;0;1;;;;;
0462006263;2;;08/05/2010;92400;0;1;;;;;
0462006285;2;;08/05/2010;92150;1;0;;;;;
0462006380;2;;15/05/2010;31600;1;0;;;;;
0462006404;2;;19/05/2010;75012;1;0;;;;;
0462006418;2;;20/05/2010;95800;0;1;;;;;
0462006456;2;;24/05/2010;92400;0;1;;;;;
0462006464;2;;25/05/2010;78480;0;1;;;;;
0462006555;3;;01/06/2010;.;0;1;;;;;
0462006559;2;;02/06/2010;92800;1;0;;;;;
0462006655;3;;10/06/2010;78800;0;0;;;;;
0462006663;3;;11/06/2010;93600;0;1;;;;;
0462006746;2;;23/06/2010;92400;1;0;;;;;
0462006776;2;;28/06/2010;92500;0;1;;;;;
0462006813;2;;27/07/2010;92370;1;0;;;;;
0462006825;2;;27/07/2010;75012;1;0;;;;;
0462006886;2;;09/08/2010;.;0;1;;;;;
0462007072;2;;06/09/2010;29200;1;1;;;;;
0462007212;2;;22/09/2010;92000;1;0;;;;;
0462007220;2;;22/09/2010;78300;1;1;;;;;
0462007278;2;;26/09/2010;75010;1;0;;;;;
0462007356;2;;03/10/2010;92400;0;1;;;;;
0462007409;2;;07/10/2010;75020;1;1;;;;;
0462007463;2;;10/10/2010;78380;1;0;;;;;
0462007485;2;;12/10/2010;93200;1;0;;;;;
0462007528;2;;18/10/2010;92230;0;1;;;;;
0462007544;2;;20/10/2010;60240;1;0;;;;;
0462007564;2;;21/10/2010;95600;1;0;;;;;
0462007663;2;;01/11/2010;92250;1;1;;;;;
0462007721;2;;09/11/2010;92400;1;0;;;;;
0462007770;2;;13/11/2010;92150;1;0;;;;;
0462007995;2;;07/12/2010;94300;1;0;;;;;
0462007998;2;;07/12/2010;75018;1;0;;;;;
0462007999;2;;07/12/2010;92500;1;0;;;;;
0462008009;2;;08/12/2010;.;1;0;;;;;
0462008067;2;;16/12/2010;92210;1;0;;;;;
0462008158;2;;23/12/2010;95590;1;0;;;;;
0462008197;2;;29/12/2010;78310;1;0;;;;;
0462008204;2;;30/12/2010;60800;1;0;;;;;
0462008260;2;;24/01/2011;92600;1;0;;;;;
0462008262;2;;25/01/2011;92000;1;1;;;;;
0462008326;2;;01/02/2011;92000;1;0;;;;;
0462008518;2;;22/02/2011;93260;0;1;;;;;
0462008828;2;;06/04/2011;75020;0;1;;;;;
0462008837;2;;07/04/2011;59240;1;1;;;;;
0462009008;2;;05/05/2011;75015;1;1;;;;;
0462009082;2;;14/05/2011;92400;1;0;;;;;
0462009138;2;;21/05/2011;75017;0;1;;;;;
0462009145;2;;21/05/2011;78400;1;0;;;;;
0462009150;2;;22/05/2011;92600;0;1;;;;;
0462009222;2;;01/06/2011;78170;1;0;;;;;
0462009244;2;;04/06/2011;92800;0;1;;;;;
0462009322;2;;20/06/2011;78280;1;0;;;;;
0462009359;2;;08/07/2011;92700;1;0;;;;;
0462009468;2;;26/07/2011;94410;0;1;;;;;
0462009481;2;;27/07/2011;92400;0;1;;;;;
0462009534;2;;05/08/2011;77230;0;1;;;;;
0462009608;2;;29/08/2011;75020;1;0;;;;;
0462009610;2;;30/08/2011;75017;1;0;;;;;
0462009645;2;;03/09/2011;92300;0;0;;;;;
0462009709;2;;09/09/2011;92100;0;1;;;;;
0462010023;2;;23/10/2011;02600;0;1;;;;;
0462010098;2;;06/11/2011;92150;1;0;;;;;
0462010267;1;;30/11/2011;77450;0;1;;;;;
0462010311;2;;04/12/2011;95400;1;0;;;;;
0462010601;2;;12/02/2012;92800;1;0;;;;;
0462010675;2;;22/02/2012;94160;0;1;;;;;
0462010708;2;;26/02/2012;92410;0;1;;;;;
0462010712;2;;27/02/2012;75002;0;1;;;;;
0462010743;2;;02/03/2012;92800;1;0;;;;;
0462010804;2;;11/03/2012;92400;0;1;;;;;
0462010892;2;;23/03/2012;75015;1;0;;;;;
0462010905;2;;25/03/2012;92130;1;0;;;;;
0462010944;2;;29/03/2012;92300;1;0;;;;;
0462011037;2;;09/04/2012;92200;1;0;;;;;
0462011047;2;;11/04/2012;95870;1;0;;;;;
0462011051;2;;12/04/2012;.;0;0;;;;;
0462011067;2;;13/04/2012;44000;1;0;;;;;
0462011138;2;;20/04/2012;92370;1;0;;;;;
0462011173;2;;23/04/2012;78420;1;0;;;;;
0462011225;2;;29/04/2012;92800;0;1;;;;;
0462011238;2;;30/04/2012;75015;1;1;;;;;
0462011280;2;;06/05/2012;92310;1;0;;;;;
0462011369;2;;15/05/2012;93340;1;0;;;;;
0462011423;2;;20/05/2012;78800;1;0;;;;;
0462011477;2;;26/05/2012;78360;1;0;;;;;
0462011479;2;;26/05/2012;92800;1;0;;;;;
0462011607;2;;09/06/2012;.;1;0;;;;;
0462011610;2;;10/06/2012;92400;1;0;;;;;
0462011638;2;;14/06/2012;78117;0;1;;;;;
0462011700;2;;24/06/2012;92270;0;1;;;;;
0462011715;2;;16/07/2012;92100;1;0;;;;;
0462011721;2;;20/07/2012;78600;1;0;;;;;
0462011722;2;;21/07/2012;92700;1;0;;;;;
0462011847;2;;09/08/2012;94250;1;0;;;;;
0462011849;2;;09/08/2012;75017;0;1;;;;;
0462011868;2;;19/08/2012;92800;1;0;;;;;
0462011922;2;;29/08/2012;95130;0;1;;;;;
0462012038;2;;14/09/2012;75015;1;1;;;;;
0462012211;2;;29/09/2012;92400;1;1;;;;;
0462012274;2;;06/10/2012;92270;1;1;;;;;
0462012330;2;;13/10/2012;92800;0;1;;;;;
0462012404;2;;20/10/2012;.;0;1;;;;;
0462012423;2;;21/10/2012;94230;1;1;;;;;
0462012479;2;;26/10/2012;95240;0;1;;;;;
0462012620;2;;12/11/2012;92270;0;1;;;;;
0462012642;2;;16/11/2012;92210;1;1;;;;;
0462012692;2;;22/11/2012;78800;0;1;;;;;
0462012722;2;;24/11/2012;92400;1;1;;;;;
0462012742;2;;26/11/2012;74350;1;1;;;;;
0462012779;2;;29/11/2012;92400;1;0;;;;;
0462012890;2;;08/12/2012;92400;1;0;;;;;
0462013055;3;26/07/1986;03/02/2013;92250;1;1;;;;;
0462013339;2;06/10/1994;13/04/2013;.;1;1;;;;;
0462013352;2;;15/04/2013;.;0;1;;;;;
0462013358;2;;16/04/2013;92210;1;0;;;;;
0462013459;2;;16/05/2013;.;1;0;;;;;
0462013504;2;21/11/1968;20/05/2013;78600;1;0;;;;;
0462013567;2;;01/06/2013;92800;1;0;;;;;
0462013712;2;;22/06/2013;.;1;1;;;;;
0462013751;2;;16/07/2013;.;1;1;;;;;
0462013790;2;;21/08/2013;.;1;0;;;;;
0462013798;2;;24/08/2013;.;1;1;;;;;
0462014060;2;;16/10/2013;92230;1;0;;;;;
0462014068;2;;18/10/2013;78600;1;1;;;;;
0462014096;2;;20/10/2013;.;1;0;;;;;
0462014111;2;;20/10/2013;.;1;0;;;;;
0462014154;2;;26/10/2013;92250;1;0;;;;;
0462014293;2;;09/11/2013;78000;1;0;;;;;
0462014347;2;;14/11/2013;28230;1;0;;;;;
0462014373;2;;15/11/2013;92400;1;1;;;;;
0462014383;2;;16/11/2013;.;1;0;;;;;
0462014443;2;;23/11/2013;92150;1;0;;;;;
0462014462;2;;27/11/2013;.;1;0;;;;;
0462014554;2;;22/12/2013;.;1;1;;;;;
0470000012;2;02/08/1971;25/11/2008;13510;0;1;;;;;
0470337113;2;;07/12/2008;13770;1;0;;;;;
0470337247;2;;18/12/2008;13100;0;0;;;;;
0470337326;1;;22/12/2008;13760;1;1;;;;;
0470337335;2;;23/12/2008;13090;0;1;;;;;
0470337337;3;;23/12/2008;13770;1;1;;;;;
0470343492;2;;30/12/2008;13100;0;1;;;;;
0470355515;2;20/09/1985;27/01/2009;13007;1;1;;;;;
0470356033;2;08/03/1985;03/02/2009;13011;0;1;;;;;
0470356035;2;29/01/1948;04/02/2009;13100;0;1;;;;;
0470356041;2;11/01/1977;06/02/2009;13100;1;1;;;;;
0470356109;1;22/06/1987;25/02/2009;06220;0;0;;;;;
0470356137;2;03/01/1969;04/03/2009;83470;1;1;;;;;
0470356184;2;24/12/1978;13/03/2009;13100;0;1;;;;;
0470356204;2;10/05/1974;17/03/2009;13006;1;1;;;;;
0470356264;2;26/09/1987;24/03/2009;13100;0;1;;;;;
0470356272;2;;26/03/2009;13320;1;1;;;;;
0470356280;2;09/05/1976;27/03/2009;84120;1;1;;;;;
0470356292;2;12/04/1958;30/03/2009;83910;0;1;;;;;
0470356361;2;31/12/1966;11/04/2009;13122;0;1;;;;;
0470356383;2;;16/04/2009;.;0;0;;;;;
0470356398;2;;18/04/2009;13710;0;1;;;;;
0470356421;2;26/05/1973;22/04/2009;13090;0;0;;;;;
0470356468;2;08/09/1964;27/04/2009;83220;0;1;;;;;
0470356512;1;24/08/1986;02/05/2009;30800;0;1;;;;;
0470356584;2;20/02/1967;11/05/2009;13100;1;1;;;;;
0470356641;2;12/04/1967;16/05/2009;13300;1;1;;;;;
0470356734;3;;30/05/2009;13480;0;1;;;;;
0470356816;3;;10/06/2009;13530;0;0;;;;;
0470357040;3;12/03/1986;17/07/2009;45000;0;1;;;;;
0470357058;3;20/09/1982;20/07/2009;13100;1;0;;;;;
0470357071;1;20/08/1974;21/07/2009;13100;1;1;;;;;
0470357192;2;30/06/1957;14/08/2009;13007;0;1;;;;;
0470357213;3;;18/08/2009;13090;1;0;;;;;
0470357238;3;;21/08/2009;13510;0;0;;;;;
0470357285;3;;25/08/2009;13005;0;1;;;;;
0470357292;3;08/11/1976;26/08/2009;.;0;1;;;;;
0470357405;1;;11/09/2009;30900;0;0;;;;;
0470357457;3;28/09/1969;16/09/2009;69004;1;1;;;;;
0470357464;2;28/06/1979;17/09/2009;76400;0;1;;;;;
0470357475;2;28/02/1967;19/09/2009;13100;0;1;;;;;
0470357481;3;08/02/1980;21/09/2009;13090;1;1;;;;;
0470357550;2;24/09/1962;03/10/2009;13100;0;1;;;;;
0470357581;3;07/08/1989;09/10/2009;13100;0;1;;;;;
0470357618;3;17/07/1989;14/10/2009;.;0;1;;;;;
0471000010;2;05/02/1973;31/10/2009;13340;1;1;;;;;
0471000047;2;06/06/1987;04/11/2009;13090;1;1;;;;;
0471000050;2;01/12/1965;05/11/2009;13100;0;1;;;;;
0471000157;2;28/09/1984;27/11/2009;13127;0;1;;;;;
0471000171;2;27/09/1960;28/11/2009;13710;1;0;;;;;
